FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
04032020,50S,95A,EW,Oriente-E,,17:00:00,0,0,1,2,0,1,0,2,0,0,0,
04032020,50S,95A,EW,Oriente-E,,17:05:00,1,0,1,0,0,0,2,0,0,0,0,
04032020,50S,95A,EW,Oriente-E,,17:10:00,1,0,1,0,1,0,1,3,0,0,0,
04032020,50S,95A,EW,Oriente-E,,17:15:00,2,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EW,Oriente-E,,17:20:00,0,0,0,0,0,0,1,0,0,0,0,
04032020,50S,95A,EW,Oriente-E,,17:25:00,0,0,0,0,0,0,2,1,0,0,0,
04032020,50S,95A,EW,Oriente-E,,17:30:00,0,0,0,3,0,0,0,2,0,0,0,
04032020,50S,95A,EW,Oriente-E,,17:35:00,0,0,1,2,0,0,1,1,0,0,0,
04032020,50S,95A,EW,Oriente-E,,17:40:00,1,1,0,3,0,0,1,0,0,0,0,
04032020,50S,95A,EW,Oriente-E,,17:45:00,1,1,1,0,0,0,1,2,0,0,0,
04032020,50S,95A,EW,Oriente-E,,17:50:00,0,0,0,2,0,0,4,1,0,0,0,
04032020,50S,95A,EW,Oriente-E,,17:55:00,0,1,0,0,0,0,2,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,06:00:00,1,0,0,0,0,0,0,2,0,0,0,
04032020,50S,95A,EN,Oriente-E,,06:05:00,0,0,0,0,0,0,1,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,06:10:00,1,0,0,2,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,06:15:00,3,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,06:20:00,1,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,06:25:00,1,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,06:30:00,3,0,0,0,0,0,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,06:35:00,4,0,0,0,0,0,1,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,06:40:00,0,0,0,2,0,0,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,06:45:00,1,0,0,0,0,0,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,06:50:00,0,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,06:55:00,1,0,0,0,0,0,1,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,07:00:00,0,0,1,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,07:05:00,3,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,07:10:00,2,0,0,1,0,0,0,2,0,0,0,
04032020,50S,95A,EN,Oriente-E,,07:15:00,1,0,0,0,0,0,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,07:20:00,0,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,07:25:00,1,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,07:30:00,1,0,0,0,0,0,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,07:35:00,0,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,07:40:00,0,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,07:45:00,0,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,07:50:00,0,0,0,0,0,0,1,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,07:55:00,0,1,1,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,08:00:00,0,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,08:05:00,0,1,0,0,0,0,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,08:10:00,1,0,0,0,0,0,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,08:15:00,0,0,0,0,0,0,0,3,0,0,0,
04032020,50S,95A,EN,Oriente-E,,08:20:00,1,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,08:25:00,0,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,08:30:00,0,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,08:35:00,1,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,08:40:00,0,1,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,08:45:00,1,1,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,08:50:00,1,1,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,08:55:00,2,3,0,1,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,09:00:00,0,1,2,1,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,09:05:00,1,0,0,1,0,1,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,09:10:00,0,1,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,09:15:00,1,0,0,1,1,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,09:20:00,0,0,0,0,0,0,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,09:25:00,2,0,1,2,0,1,1,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,09:30:00,1,2,0,1,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,09:35:00,3,0,0,0,0,0,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,09:40:00,3,0,1,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,09:45:00,2,0,1,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,09:50:00,2,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,09:55:00,0,0,0,1,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,10:00:00,0,0,1,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,10:05:00,1,1,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,10:10:00,2,1,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,10:15:00,0,0,0,1,0,0,1,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,10:20:00,0,2,2,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,10:25:00,1,3,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,10:30:00,1,1,0,1,0,0,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,10:35:00,0,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,10:40:00,0,2,0,1,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,10:45:00,0,1,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,10:50:00,2,0,1,0,0,1,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,10:55:00,0,1,0,1,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,11:00:00,3,1,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,11:05:00,0,2,0,2,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,11:10:00,1,2,0,1,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,11:15:00,0,0,1,1,0,0,1,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,11:20:00,0,3,1,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,11:25:00,1,0,1,0,0,0,0,2,0,0,0,
04032020,50S,95A,EN,Oriente-E,,11:30:00,1,1,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,11:35:00,2,1,0,1,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,11:40:00,5,1,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,11:45:00,1,2,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,11:50:00,2,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,11:55:00,0,2,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,12:00:00,2,1,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,12:05:00,2,0,0,2,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,12:10:00,0,2,0,1,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,12:15:00,0,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,12:20:00,1,1,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,12:25:00,0,3,0,4,0,0,1,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,12:30:00,1,0,0,1,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,12:35:00,2,0,0,1,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,12:40:00,2,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,12:45:00,1,1,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,12:50:00,3,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,12:55:00,3,1,0,0,0,1,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,13:00:00,1,0,0,1,0,0,1,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,13:05:00,6,3,1,1,0,1,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,13:10:00,2,3,0,0,0,1,1,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,13:15:00,0,1,0,2,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,13:20:00,1,0,0,1,0,0,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,13:25:00,1,3,0,0,0,1,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,13:30:00,1,2,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,13:35:00,0,1,0,0,0,0,1,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,13:40:00,0,1,0,0,0,0,1,2,0,0,0,
04032020,50S,95A,EN,Oriente-E,,13:45:00,0,2,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,13:50:00,0,0,0,0,0,0,0,3,0,0,0,
04032020,50S,95A,EN,Oriente-E,,13:55:00,0,1,1,2,1,0,1,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,14:00:00,0,1,0,1,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,14:05:00,1,3,0,1,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,14:10:00,0,2,0,3,0,1,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,14:15:00,1,2,0,3,0,0,1,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,14:20:00,0,1,0,1,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,14:25:00,1,1,0,0,0,0,1,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,14:30:00,0,0,1,0,0,0,1,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,14:35:00,0,1,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,14:40:00,1,1,0,0,0,0,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,14:45:00,1,0,1,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,14:50:00,0,1,0,1,0,1,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,14:55:00,1,0,0,0,0,0,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,15:00:00,0,0,0,1,0,0,1,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,15:05:00,3,3,1,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,15:10:00,2,1,1,2,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,15:15:00,1,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,15:20:00,0,0,0,1,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,15:25:00,1,0,1,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,15:30:00,1,1,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,15:35:00,3,3,0,2,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,15:40:00,1,0,0,1,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,15:45:00,2,3,0,3,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,15:50:00,0,0,1,1,0,1,0,2,0,0,0,
04032020,50S,95A,EN,Oriente-E,,15:55:00,3,0,0,0,0,1,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,16:00:00,2,0,0,0,0,0,0,2,0,0,0,
04032020,50S,95A,EN,Oriente-E,,16:05:00,3,0,1,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,16:10:00,1,1,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,16:15:00,3,0,0,1,0,0,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,16:20:00,1,1,1,1,0,0,1,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,16:25:00,4,0,0,0,0,0,0,2,0,0,0,
04032020,50S,95A,EN,Oriente-E,,16:30:00,2,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,16:35:00,1,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,16:40:00,3,0,0,0,0,0,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,16:45:00,1,0,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,16:50:00,2,1,0,0,0,2,1,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,16:55:00,0,0,1,1,0,0,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,17:00:00,4,0,0,1,0,0,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,17:05:00,0,1,0,1,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,17:10:00,0,0,1,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,17:15:00,3,0,0,1,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,17:20:00,3,0,0,1,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,17:25:00,1,2,1,2,0,0,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,17:30:00,2,1,1,1,0,0,0,2,0,0,0,
04032020,50S,95A,EN,Oriente-E,,17:35:00,1,0,1,1,0,1,0,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,17:40:00,1,1,0,0,0,1,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,17:45:00,5,2,0,0,0,0,0,0,0,0,0,
04032020,50S,95A,EN,Oriente-E,,17:50:00,2,1,0,0,0,0,1,1,0,0,0,
04032020,50S,95A,EN,Oriente-E,,17:55:00,5,0,0,2,0,0,0,2,0,0,0,
